sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,safe_confidence,Binary_Label
False,0.9101879126875082,False,0.022685145356420314,False,0.08269721536243368,fail,fail,fail,False,False,False,0.0423106460124461,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.06163865590635284,0.0,,False,False,0.6919852287891154,False,False,0.838195102801285,False,0.19449053602772462,0.1468555661723519,0.7715348337375948,False,4,False,0.8495110638326079,False,0.9213986217196107,valid,0.03509035122949851,0.10631027476836769,False,True,False,False,none,0.18330705320327487,False,False,False,False,0.1711974231592167,False,1,False,0,False,TLS 1.3,0,No Action,0.534736790391212,Safe
False,0.8497512697162914,False,0.04936850976503063,False,0.06387454354437419,fail,fail,fail,True,False,False,0.042635130696280825,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.10401048654037716,0.0,,False,False,0.7892804167210004,False,False,0.7407648361860636,False,0.29838527179431706,0.4099577480538598,0.8077156908324109,False,1,False,0.870758566065676,False,0.9956679356832114,valid,0.12257890515259354,0.02412573319806475,False,True,False,False,none,0.09123623670815523,False,False,False,False,0.3828167531085084,False,1,False,0,False,TLS 1.3,0,No Action,0.619984560335296,Safe
False,0.9051784817271997,False,0.008319498833243876,False,0.11455242621650072,fail,fail,fail,True,False,False,0.019422296057877087,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.03184471550849733,0.0,,False,False,0.6980299829555652,False,False,0.9482869759562519,False,0.2862285357464785,0.18593010555260708,0.9105856094050643,False,5,False,0.7897399110361807,False,0.7459211545374319,valid,0.06375328527637528,0.13839405910636393,False,True,False,False,none,0.10721927000495286,False,True,False,False,0.5287191228385216,False,0,False,0,False,TLS 1.3,0,No Action,0.6420076502056694,Safe
False,0.8864306908093109,False,0.015112745234808024,False,0.059831443908923476,fail,fail,fail,True,False,False,0.0343456014048325,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.00441356003279747,0.0,,False,False,0.7220742511694765,False,False,0.7880715273206629,False,0.1159021981649379,0.1762155021127641,0.8729254496750443,False,3,False,0.9636131218811261,False,0.8154513433827283,valid,0.07085293511833571,0.034216365841019815,False,True,False,False,none,0.15645991781919968,False,True,False,False,0.15572689589724337,False,2,False,1,False,TLS 1.3,0,No Action,0.6643058196257073,Safe
False,0.9762351035296963,False,0.05643590429247817,False,0.12104530262057686,fail,fail,fail,True,False,False,0.0731073035844557,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.025183266700094818,0.0,,False,False,0.7548244788874423,False,False,0.6696384625770463,False,0.0032119730318017846,0.5321667885063729,0.7643855160385207,False,0,False,0.8869408931572135,False,0.7279980131109461,valid,0.1855168480304295,0.11380074628603908,False,False,False,False,none,0.2126092186328238,False,False,True,False,0.21490246254682643,False,5,False,1,False,TLS 1.3,0,No Action,0.5378227474572346,Safe
False,0.9029206632247577,False,0.06963112682354064,False,0.06604918149981136,fail,fail,fail,True,False,False,0.07650960952393066,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.039886681085345314,0.0,,False,False,0.8252138349745655,False,False,0.7014545073976589,False,0.03397199996136278,0.0942211370500795,0.9219641981690556,False,0,False,0.9379109971982296,False,0.7237446882214615,no_ssl,0.1643008226401116,0.1819743319220418,False,True,False,False,none,0.12729205832429757,False,False,True,False,0.6087332612130162,False,7,False,1,False,TLS 1.3,0,No Action,0.5211882205671381,Safe
False,0.8768663269759532,False,0.05821754591458701,False,0.03091435911679112,fail,fail,fail,False,False,False,0.03789858496989177,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.12492547969816593,0.0,,False,False,0.7899567746345653,False,False,0.7674438062449835,False,0.42126262093374583,0.5794185856400546,0.9329830370191695,False,1,False,0.7666936108062512,False,0.8960094614059122,self_signed,0.15387946741479247,0.1147548227317649,False,True,False,False,none,0.2376897905533772,False,False,False,False,0.30867691740662784,False,2,False,1,False,TLS 1.2,0,No Action,0.5714110239210286,Safe
False,0.9444725892093908,False,0.041729106090334415,False,0.1483551761092949,fail,fail,fail,True,False,False,0.0916832332938829,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.07947378168772495,0.0,,False,False,0.7445429068108268,False,False,0.8960426115557689,False,0.07957227338113916,0.07278568936376108,0.7467259372316788,False,1,False,0.809562476428103,False,0.9423373258870468,no_ssl,0.00864457841592936,0.060389367252543805,False,True,False,False,none,0.14547283303276778,False,False,False,True,0.3464315711763363,False,5,False,0,False,TLS 1.2,0,No Action,0.6478276373144022,Safe
False,0.9337346561790042,False,0.04433677018012118,False,0.10734019127314572,fail,fail,fail,True,False,False,0.019100695537042113,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.10687386391768271,0.0,,False,False,0.9339862689940087,False,False,0.6653764728503029,False,0.2281892898713736,0.3383139252351221,0.7520620741847341,False,5,False,0.8091155990495073,False,0.8122876547036344,valid,0.021089173221090163,0.046495957120847156,False,True,False,False,none,0.0017828531170589468,False,False,False,True,0.44807483127028125,False,1,False,1,False,TLS 1.3,0,No Action,0.524191456840135,Safe
False,0.9541464959075883,False,0.012695803103596137,False,0.11657436923559032,fail,fail,fail,True,False,False,0.07109986935955101,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.1143657410945925,0.0,,False,False,0.7558977111246654,False,False,0.8525700067122555,False,0.41962778876404905,0.27575815437628465,0.7040296576058435,False,2,False,0.7871944140605259,False,0.982008704478482,valid,0.16921096763929283,0.02478460198478887,False,True,False,False,none,0.025446683233570088,False,False,False,False,0.4049699514094188,False,7,False,1,False,TLS 1.2,0,No Action,0.6115434828775138,Safe
